#{"t_start": 1670908895.558238, "env_id": "Breakout-v0"}
r,l,t
0.0,193,187.853731
2.0,280,188.543731
2.0,303,189.509731
5.0,449,190.903732
0.0,187,191.347733
3.0,321,192.375731
4.0,412,193.669731
1.0,242,194.371731
0.0,192,194.891733
1.0,237,195.495734
2.0,304,196.399731
0.0,196,196.865733
2.0,325,197.859731
3.0,355,198.845733
2.0,327,199.863731
3.0,339,201.01573
0.0,218,201.553731
1.0,249,202.141732
2.0,269,202.997732
0.0,213,203.487731
0.0,211,204.109735
3.0,378,205.185733
2.0,284,206.055731
0.0,195,206.553733
1.0,258,207.299734
5.0,453,208.655735
0.0,199,209.135734
0.0,206,209.615731
2.0,305,210.559732
3.0,415,211.825732
1.0,238,212.407731
1.0,265,213.191731
6.0,567,214.957734
0.0,201,215.439731
2.0,297,216.415733
0.0,180,216.85373
1.0,261,217.721733
1.0,277,218.409732
0.0,192,218.887731
4.0,379,220.127731
4.0,418,221.445736
0.0,205,221.917732
3.0,346,222.925732
2.0,307,223.821733
5.0,467,225.343732
0.0,211,225.839734
0.0,202,226.35173
3.0,379,227.555734
3.0,375,228.639733
5.0,470,230.135732
2.0,299,230.959731
0.0,214,231.575731
0.0,202,232.055731
0.0,196,232.481731
0.0,187,233.085731
1.0,252,233.729733
2.0,278,234.605733
0.0,204,235.067734
1.0,275,235.925733
0.0,185,236.403731
2.0,308,237.217734
0.0,196,237.747731
2.0,296,238.561733
1.0,270,239.391735
1.0,275,240.081735
1.0,229,240.757733
2.0,300,241.599731
1.0,259,242.323732
0.0,183,242.705734
0.0,194,243.143731
4.0,436,244.515731
0.0,190,245.093733
1.0,244,245.771733
5.0,540,247.553734
2.0,322,248.519734
2.0,316,249.349735
0.0,221,249.987734
0.0,190,250.429732
0.0,218,250.943733
0.0,196,251.521733
1.0,276,252.263734
2.0,315,253.191733
0.0,194,253.661734
5.0,451,255.081732
1.0,258,255.867735
0.0,207,256.359733
0.0,213,256.88773
2.0,301,257.845731
0.0,209,258.299731
0.0,204,258.82373
3.0,368,259.931731
3.0,375,261.085734
0.0,219,261.577731
1.0,266,262.399733
2.0,298,263.137732
0.0,210,263.749732
0.0,203,264.223734
1.0,231,264.835732
0.0,197,265.391731
0.0,202,265.881732
1.0,253,266.523732
1.0,264,267.375735
2.0,316,268.311734
0.0,197,268.723732
6.0,542,270.437732
0.0,193,270.903734
2.0,288,271.783731
0.0,203,272.309734
1.0,243,273.019733
5.0,480,274.569732
1.0,277,275.301731
1.0,245,276.031731
0.0,200,276.543734
0.0,195,277.063733
2.0,294,278.001731
0.0,209,278.465731
3.0,369,279.539733
0.0,206,280.077734
2.0,328,281.113731
2.0,298,281.951735
1.0,270,282.753731
2.0,309,283.665733
1.0,265,284.303731
2.0,304,285.239731
1.0,238,285.901732
2.0,277,286.737733
2.0,278,287.517734
0.0,178,287.989732
1.0,283,288.885734
1.0,235,289.533735
2.0,283,290.403732
2.0,318,291.251734
0.0,188,291.833734
0.0,202,292.333731
0.0,194,292.813731
2.0,281,293.609734
2.0,313,294.517731
1.0,244,295.145733
3.0,351,296.267731
1.0,257,296.953731
1.0,254,297.743733
1.0,223,298.391731
1.0,241,299.161735
0.0,204,299.64973
2.0,268,300.429732
1.0,236,301.121734
3.0,346,302.081733
1.0,232,302.885733
0.0,190,303.311731
0.0,187,303.761732
2.0,303,304.697731
8.0,521,306.289734
2.0,307,307.219734
4.0,411,308.653734
2.0,296,309.481735
0.0,216,310.029735
3.0,357,311.017731
4.0,455,312.385731
3.0,389,313.537734
2.0,295,314.441733
0.0,196,314.927734
1.0,263,315.639731
0.0,198,316.089734
1.0,246,316.657734
2.0,308,317.603732
3.0,385,318.809732
0.0,178,319.225733
2.0,299,320.107742
2.0,308,320.999731
0.0,205,321.481734
0.0,191,322.031734
1.0,257,322.699732
2.0,287,323.531735
4.0,401,324.643733
4.0,417,325.973731
0.0,195,326.533733
1.0,257,327.207732
0.0,217,327.707732
0.0,206,328.321733
1.0,266,328.999733
2.0,315,330.013733
0.0,197,330.483734
2.0,286,331.317731
2.0,290,332.091733
0.0,199,332.681731
5.0,496,334.21973
1.0,236,334.825733
5.0,456,336.285732
0.0,196,336.731735
1.0,235,337.417731
2.0,305,338.219731
2.0,331,339.273731
0.0,195,339.761731
0.0,208,340.361734
4.0,461,341.867732
2.0,298,342.703735
0.0,200,343.263735
0.0,201,343.753735
0.0,194,344.187731
1.0,237,344.873732
5.0,488,346.467731
2.0,300,347.309746
2.0,309,348.239731
1.0,244,348.873732
1.0,258,349.657733
0.0,207,350.155735
4.0,397,351.503733
2.0,330,352.557733
2.0,325,353.419733
2.0,304,354.403733
1.0,282,355.089731
3.0,360,356.237734
1.0,224,356.777731
2.0,331,357.72573
3.0,342,358.723734
0.0,192,359.153736
1.0,281,359.977731
2.0,288,360.775736
0.0,210,361.253732
2.0,319,362.263734
2.0,288,363.153732
2.0,276,363.901734
1.0,259,364.713734
2.0,292,365.479731
0.0,183,365.921731
2.0,327,366.935734
2.0,312,367.957732
1.0,232,368.499731
1.0,260,369.315734
2.0,311,370.177731
2.0,332,371.179731
1.0,285,371.899732
2.0,320,372.917732
0.0,207,373.387731
2.0,314,374.31773
1.0,273,374.999731
2.0,271,375.861733
0.0,208,376.341733
1.0,251,377.151733
0.0,208,377.633731
2.0,266,378.397733
1.0,248,379.133733
3.0,344,380.183731
0.0,207,380.657731
2.0,294,381.449734
1.0,233,382.143732
0.0,200,382.599735
2.0,300,383.523732
2.0,290,384.283734
1.0,227,385.085733
1.0,214,385.697734
4.0,421,386.997731
0.0,203,387.519733
1.0,229,388.331733
1.0,263,389.041732
4.0,434,390.435731
2.0,282,391.393731
1.0,272,392.095731
1.0,230,392.861731
1.0,231,393.547734
2.0,295,394.451733
4.0,425,395.709732
0.0,176,396.253734
0.0,192,396.653731
0.0,194,397.173732
4.0,409,398.527732
3.0,368,399.745734
0.0,206,400.247731
0.0,199,400.897733
0.0,198,401.353732
1.0,247,402.041734
1.0,246,402.747734
1.0,227,403.387732
1.0,260,404.233734
0.0,215,404.805733
0.0,197,405.327731
0.0,175,405.911731
0.0,193,406.347732
1.0,248,407.043732
5.0,479,408.571733
0.0,198,409.205732
3.0,320,410.137732
0.0,194,410.789731
1.0,247,411.437732
1.0,251,412.171733
0.0,193,412.605732
1.0,246,413.221734
2.0,340,414.245734
2.0,301,415.035733
4.0,387,416.329735
3.0,375,417.535733
0.0,187,418.057731
2.0,328,419.093734
2.0,276,420.015733
0.0,168,420.425733
2.0,314,421.257732
2.0,278,422.101733
1.0,242,422.777733
2.0,282,423.693732
1.0,259,424.457732
2.0,275,425.351735
1.0,241,425.917735
0.0,185,426.495731
2.0,301,427.341732
0.0,183,427.791733
0.0,169,428.331742
2.0,299,429.185732
3.0,338,430.229733
4.0,386,431.439731
3.0,335,432.44373
3.0,354,433.571732
2.0,308,434.541731
1.0,262,435.213731
2.0,265,436.093732
3.0,326,437.009736
2.0,296,437.931734
1.0,248,438.617731
2.0,285,439.505734
2.0,319,440.479731
4.0,437,441.685735
4.0,403,442.947731
2.0,315,443.965732
0.0,192,444.443732
2.0,272,445.33973
4.0,430,446.681733
2.0,292,447.533733
1.0,243,448.297731
0.0,170,448.719731
0.0,183,449.151732
0.0,172,449.717733
2.0,273,450.395732
3.0,360,451.543733
2.0,298,452.351733
0.0,186,452.901732
1.0,258,453.587734
2.0,302,454.507732
10.0,618,456.535734
0.0,209,456.995733
3.0,344,458.135733
3.0,390,459.319732
1.0,219,459.869733
1.0,244,460.593731
3.0,365,461.627734
3.0,374,462.831733
1.0,241,463.457731
5.0,452,464.861733
2.0,335,465.869734
2.0,306,466.867733
1.0,240,467.505733
2.0,343,468.567731
0.0,195,469.011734
1.0,252,469.681734
1.0,239,470.41573
2.0,299,471.325732
1.0,256,472.121731
2.0,284,472.899731
2.0,284,473.779734
2.0,303,474.713734
4.0,400,475.833732
4.0,400,477.087732
5.0,472,478.561733
2.0,295,479.465733
3.0,367,480.467733
3.0,344,481.533734
4.0,390,482.819734
4.0,378,484.063733
2.0,321,484.995732
3.0,397,486.227734
2.0,286,487.129732
2.0,274,487.917731
0.0,192,488.377732
0.0,195,488.899732
1.0,219,489.487734
0.0,180,489.873732
2.0,268,490.711734
2.0,300,491.521732
0.0,191,492.063732
5.0,480,493.631733
4.0,420,494.963732
2.0,283,495.733731
4.0,367,496.897735
1.0,237,497.515731
0.0,181,498.107733
1.0,237,498.781733
2.0,274,499.687731
1.0,227,500.331733
3.0,356,501.477734
1.0,255,502.183733
0.0,197,502.643735
0.0,203,503.259731
1.0,242,503.915731
1.0,227,504.677732
0.0,200,505.201734
3.0,357,506.331732
1.0,238,506.959731
2.0,291,507.861731
1.0,237,508.491735
1.0,240,509.131731
0.0,221,509.773734
1.0,246,510.443734
2.0,312,511.497733
1.0,255,512.275733
3.0,323,513.303731
0.0,189,513.841732
2.0,310,514.805732
1.0,244,515.455734
3.0,346,516.605735
1.0,248,517.273731
0.0,193,517.925734
0.0,185,518.449734
1.0,231,519.137733
2.0,281,520.017732
0.0,201,520.561733
0.0,202,521.205731
3.0,344,522.22573
3.0,342,523.355732
2.0,288,524.277731
0.0,204,524.765731
0.0,202,525.295732
2.0,271,526.241731
2.0,291,527.031732
1.0,256,527.859731
3.0,323,528.785733
1.0,243,529.575732
0.0,199,530.119731
1.0,242,530.771731
1.0,252,531.591742
1.0,243,532.231731
4.0,388,533.585734
3.0,317,534.591732
1.0,242,535.285732
0.0,210,535.913732
1.0,236,536.513735
1.0,258,537.249732
2.0,321,538.273731
1.0,239,538.943731
3.0,297,539.879733
3.0,319,540.937731
1.0,245,541.601731
1.0,264,542.449731
3.0,333,543.453731
0.0,189,544.069736
2.0,270,544.839734
1.0,236,545.571733
2.0,303,546.503732
1.0,238,547.281732
2.0,269,548.075733
3.0,308,549.089733
2.0,293,549.899731
2.0,309,550.871733
1.0,241,551.549734
1.0,231,552.323731
0.0,217,552.873734
2.0,279,553.765731
1.0,234,554.369734
2.0,263,555.141734
1.0,233,555.921733
1.0,235,556.565734
2.0,278,557.471731
1.0,237,558.075734
4.0,371,559.321731
1.0,218,559.899733
0.0,191,560.475733
0.0,205,560.971732
0.0,196,561.499731
2.0,301,562.553737
1.0,264,563.289733
1.0,225,564.031734
1.0,251,564.749735
0.0,216,565.415733
2.0,263,566.203731
1.0,247,566.971731
1.0,244,567.605732
1.0,220,568.277732
0.0,207,568.921732
2.0,291,569.757732
0.0,211,570.375731
1.0,246,571.027735
0.0,184,571.497732
3.0,322,572.559734
1.0,221,573.155732
2.0,274,574.049734
0.0,199,574.579732
1.0,234,575.307735
2.0,279,576.103733
2.0,279,577.059732
0.0,188,577.549731
2.0,251,578.307731
0.0,189,578.873735
0.0,179,579.337732
0.0,200,579.783734
1.0,227,580.545742
2.0,292,581.403731
1.0,210,582.093732
4.0,464,583.575732
1.0,218,584.167736
1.0,242,584.769734
2.0,329,585.819731
4.0,409,587.131732
2.0,282,587.913734
5.0,492,589.565733
2.0,275,590.467732
4.0,388,591.731731
2.0,323,592.635734
2.0,286,593.507734
2.0,280,594.325734
5.0,469,595.923733
3.0,383,597.165733
2.0,328,598.159733
7.0,408,599.519731
2.0,302,600.449731
3.0,396,601.657732
3.0,321,602.731731
1.0,235,603.369737
1.0,226,603.927733
2.0,295,604.827732
3.0,362,605.955732
2.0,317,606.869731
2.0,285,607.845732
2.0,296,608.673732
4.0,396,609.959732
2.0,320,611.021731
2.0,278,611.821732
2.0,303,612.807734
2.0,293,613.703733
2.0,304,614.535731
1.0,244,615.27973
2.0,282,616.11773
3.0,360,617.293731
4.0,394,618.581735
2.0,295,619.493731
5.0,450,621.113733
2.0,270,621.941734
2.0,270,622.775735
2.0,273,623.655732
1.0,246,624.261734
4.0,417,625.68573
3.0,328,626.739732
2.0,292,627.567732
0.0,171,628.029733
4.0,398,629.361733
2.0,279,630.263731
2.0,269,631.027735
3.0,332,632.185733
0.0,182,632.593732
2.0,271,633.479731
3.0,310,634.379734
2.0,308,635.383735
2.0,271,636.305737
2.0,280,637.081731
2.0,293,637.983733
1.0,236,638.621733
5.0,475,640.181737
2.0,271,641.069731
2.0,296,641.903733
2.0,316,642.945734
2.0,290,643.705732
1.0,265,644.511734
2.0,297,645.371733
0.0,185,645.933731
2.0,292,646.785732
7.0,402,648.163734
3.0,352,649.349734
1.0,224,650.081732
1.0,235,650.755734
2.0,312,651.909732
1.0,227,652.511734
0.0,183,653.083732
1.0,219,653.639733
0.0,182,654.071734
3.0,307,655.185732
0.0,168,655.609734
1.0,230,656.341734
2.0,285,657.149734
7.0,348,658.381735
0.0,209,658.917731
1.0,238,659.693735
0.0,202,660.209731
3.0,328,661.303735
1.0,230,662.013733
2.0,301,662.967731
0.0,198,663.501734
2.0,292,664.385731
0.0,207,665.077732
1.0,222,665.719733
1.0,226,666.499733
1.0,238,667.199731
2.0,275,668.081731
3.0,332,669.057732
0.0,185,669.691731
0.0,189,670.237733
1.0,250,670.921732
4.0,369,672.235732
1.0,243,672.921734
0.0,188,673.623733
0.0,198,674.165734
0.0,219,674.747733
1.0,231,675.481733
3.0,316,676.539732
1.0,234,677.217735
1.0,237,677.893732
0.0,208,678.545732
1.0,241,679.215733
3.0,315,680.347734
1.0,252,681.041733
0.0,190,681.675733
1.0,254,682.385733
3.0,356,683.607733
1.0,242,684.279733
0.0,182,684.773734
1.0,241,685.54373
1.0,238,686.197731
2.0,271,687.135732
0.0,207,687.659734
4.0,418,689.075731
3.0,326,690.183732
1.0,255,690.879734
3.0,318,691.935733
7.0,360,693.155732
1.0,278,694.039734
2.0,286,694.865732
1.0,229,695.607733
3.0,324,696.787732
1.0,242,697.491733
3.0,326,698.615733
2.0,295,699.509731
2.0,279,700.453733
1.0,236,701.121731
0.0,207,701.699732
1.0,258,702.493732
1.0,229,703.141734
3.0,319,704.267733
2.0,269,705.131731
0.0,211,705.789734
2.0,271,706.607732
2.0,278,707.535731
1.0,243,708.155731
2.0,294,709.131732
1.0,225,709.739731
0.0,201,710.307734
5.0,441,711.875733
2.0,294,712.877736
3.0,332,713.965733
1.0,227,714.651732
1.0,222,715.291734
1.0,254,716.069732
1.0,234,716.801732
1.0,260,717.617731
1.0,243,718.263732
3.0,329,719.381732
1.0,231,720.031733
0.0,213,720.749733
1.0,242,721.401732
0.0,216,721.947734
4.0,423,723.421731
2.0,293,724.441734
2.0,315,725.407731
2.0,285,726.335734
1.0,234,727.017734
0.0,212,727.667734
2.0,292,728.533739
2.0,270,729.467732
0.0,210,730.015733
1.0,251,730.739731
2.0,273,731.657732
2.0,287,732.641732
1.0,240,733.353733
1.0,239,734.011732
2.0,266,734.915732
1.0,249,735.585732
1.0,238,736.379736
0.0,202,736.951739
0.0,220,737.513734
1.0,243,738.295735
1.0,230,738.979732
1.0,263,739.855732
2.0,290,740.667731
0.0,225,741.381733
1.0,215,741.995731
1.0,229,742.657733
0.0,198,743.381734
2.0,273,744.221735
1.0,228,744.977731
1.0,235,745.709733
0.0,210,746.347732
0.0,190,746.867735
0.0,205,747.389731
1.0,249,748.197731
1.0,243,748.885733
0.0,196,749.395733
2.0,270,750.377733
2.0,301,751.233732
1.0,247,752.049735
1.0,245,752.729732
3.0,309,753.799731
0.0,205,754.365732
1.0,226,755.131733
1.0,255,755.837732
1.0,243,756.667731
1.0,234,757.301732
1.0,238,757.953733
1.0,242,758.749732
0.0,188,759.265733
0.0,191,759.767732
0.0,216,760.455734
1.0,234,761.179734
1.0,243,762.005735
2.0,274,762.837733
3.0,340,763.987731
1.0,240,764.671733
0.0,217,765.317733
0.0,200,765.895734
0.0,193,766.385733
2.0,276,767.333733
1.0,219,767.891733
2.0,257,768.757734
2.0,279,769.561735
3.0,336,770.715734
2.0,277,771.49573
2.0,284,772.411733
2.0,270,773.205731
5.0,442,774.789735
3.0,332,775.899732
2.0,270,776.691732
1.0,245,777.467732
2.0,257,778.233731
2.0,322,779.269742
2.0,280,780.151732
0.0,185,780.649733
3.0,345,781.787734
2.0,283,782.545732
3.0,362,783.703733
2.0,262,784.471734
2.0,279,785.313731
2.0,278,786.117731
2.0,277,787.019731
2.0,286,787.797731
3.0,343,788.929732
2.0,281,789.851734
2.0,273,790.629731
2.0,292,791.583736
2.0,277,792.353731
2.0,282,793.251732
2.0,272,794.077737
2.0,282,795.003733
2.0,276,795.799731
2.0,289,796.693734
2.0,319,797.637731
2.0,283,798.545731
3.0,356,799.723735
2.0,292,800.515731
2.0,278,801.411735
2.0,292,802.209733
1.0,240,802.979735
2.0,272,803.761731
2.0,281,804.661732
3.0,341,805.657732
3.0,348,806.805734
2.0,286,807.715734
2.0,290,808.551731
5.0,452,810.185734
2.0,279,811.083735
2.0,271,811.917732
2.0,295,812.839734
2.0,291,813.637736
2.0,271,814.543734
2.0,317,815.465733
3.0,322,816.561733
3.0,351,817.677733
2.0,274,818.491732
2.0,280,819.393734
2.0,291,820.213733
2.0,257,821.083734
2.0,316,821.973734
3.0,362,823.145733
2.0,277,824.061733
2.0,291,824.875735
2.0,281,825.741732
2.0,295,826.551733
0.0,202,827.023735
3.0,337,828.167735
1.0,242,828.845736
2.0,280,829.735735
1.0,235,830.381732
2.0,271,831.263734
2.0,301,832.257731
4.0,404,833.423734
2.0,278,834.311733
2.0,298,835.143731
3.0,356,836.301733
2.0,292,837.195735
4.0,384,838.411733
5.0,465,839.917732
2.0,297,840.957734
2.0,295,841.905732
2.0,289,842.725732
2.0,277,843.615731
2.0,280,844.469733
2.0,296,845.341731
2.0,295,846.141731
2.0,290,847.045733
2.0,275,847.839734
2.0,290,848.855734
4.0,408,850.263734
2.0,285,851.091733
2.0,283,851.999732
2.0,270,852.755734
0.0,186,853.323732
2.0,288,854.12973
2.0,287,855.027733
3.0,338,856.019734
0.0,181,856.575731
3.0,323,857.619733
2.0,294,858.581733
2.0,274,859.351731
3.0,357,860.471731
2.0,287,861.243732
2.0,278,862.125733
2.0,270,863.007733
2.0,269,863.841731
2.0,311,864.853733
2.0,272,865.635734
3.0,364,866.843733
3.0,350,867.951732
2.0,295,868.815734
1.0,234,869.653733
2.0,264,870.421733
2.0,291,871.379732
2.0,265,872.147734
2.0,289,873.097732
2.0,263,873.847733
2.0,290,874.801734
2.0,285,875.615731
2.0,276,876.499732
2.0,298,877.435733
2.0,306,878.371731
2.0,276,879.155734
2.0,280,880.061731
2.0,273,880.843732
1.0,263,881.643732
2.0,284,882.497732
2.0,289,883.431734
2.0,322,884.427732
4.0,381,885.649734
3.0,332,886.789732
2.0,283,887.655732
2.0,264,888.431733
2.0,293,889.361734
2.0,282,890.163733
2.0,286,891.033735
2.0,287,891.851734
3.0,355,892.975734
0.0,209,893.533732
2.0,272,894.427734
0.0,175,894.931735
1.0,249,895.661731
0.0,208,896.345734
0.0,207,896.891732
2.0,279,897.837733
1.0,248,898.503731
0.0,186,899.067733
1.0,239,899.827732
0.0,189,900.349732
1.0,252,901.145732
1.0,235,901.843736
0.0,201,902.353735
3.0,343,903.475735
0.0,194,904.015732
0.0,190,904.711735
1.0,255,905.447733
0.0,196,905.993731
0.0,208,906.689732
1.0,223,907.315731
3.0,310,908.437738
3.0,331,909.435733
1.0,226,910.257731
1.0,236,910.949732
1.0,226,911.763733
2.0,291,912.647734
2.0,293,913.619733
0.0,198,914.155746
1.0,229,914.951731
1.0,230,915.605732
2.0,282,916.431734
1.0,238,917.189735
1.0,219,917.855732
0.0,193,918.505735
1.0,230,919.151731
1.0,228,919.811733
3.0,318,920.933734
0.0,185,921.417734
2.0,284,922.327733
0.0,219,922.839735
1.0,238,923.611731
1.0,235,924.275731
1.0,243,925.025733
1.0,250,925.773732
1.0,235,926.455732
0.0,206,927.139732
0.0,197,927.689732
2.0,270,928.667734
0.0,202,929.249734
1.0,255,929.993731
3.0,327,931.105732
3.0,353,932.315731
0.0,210,932.845733
1.0,249,933.651738
0.0,218,934.167734
0.0,197,934.729732
3.0,313,935.795733
2.0,281,936.619731
4.0,380,937.913734
1.0,273,938.757732
0.0,202,939.293736
4.0,426,940.689734
5.0,472,942.349735
2.0,315,943.191732
2.0,287,944.091733
2.0,316,945.043733
2.0,298,945.907733
2.0,315,946.887731
2.0,285,947.757733
2.0,303,948.679734
9.0,588,950.741731
0.0,214,951.261732
1.0,261,952.059736
2.0,307,952.939732
2.0,298,953.977734
3.0,373,955.165735
2.0,278,955.979732
4.0,425,957.415732
3.0,360,958.585734
3.0,356,959.765735
4.0,445,961.197735
4.0,419,962.663747
2.0,284,963.481733
3.0,350,964.725734
4.0,445,966.205731
0.0,203,966.725732
2.0,305,967.707732
2.0,308,968.587733
2.0,308,969.525734
3.0,365,970.769734
2.0,292,971.651733
2.0,307,972.639732
3.0,384,973.751736
0.0,205,974.361733
3.0,374,975.587734
3.0,368,976.673734
0.0,197,977.311735
0.0,215,977.815732
0.0,220,978.371733
5.0,496,980.041733
0.0,188,980.659734
2.0,307,981.563731
3.0,368,982.763732
2.0,299,983.81374
5.0,490,985.533733
3.0,380,986.717734
3.0,356,987.949731
2.0,319,989.019731
1.0,275,989.817733
5.0,497,991.591733
0.0,177,992.163734
2.0,297,993.043732
2.0,302,994.059733
0.0,193,994.563731
2.0,280,995.529735
2.0,301,996.345732
3.0,373,997.539733
4.0,429,998.871732
2.0,301,999.873732
1.0,267,1000.575734
0.0,204,1001.111732
0.0,220,1001.767732
4.0,417,1003.265732
0.0,219,1003.781733
3.0,357,1004.951734
2.0,302,1005.797732
5.0,516,1007.541734
2.0,296,1008.485732
3.0,394,1009.843732
2.0,290,1010.667733
2.0,314,1011.641731
3.0,356,1012.843734
2.0,319,1013.707732
4.0,415,1015.041734
3.0,360,1016.253732
4.0,426,1017.675732
1.0,268,1018.397732
2.0,303,1019.441732
4.0,422,1020.841735
4.0,421,1022.307734
2.0,309,1023.165733
2.0,300,1024.113734
0.0,182,1024.577734
0.0,211,1025.147733
2.0,299,1026.099734
3.0,384,1027.317734
3.0,376,1028.555734
0.0,206,1029.089732
3.0,384,1030.309732
